"input_number","input","target_number","target","name","description","namespace"
9391,"FBgn0261089","9391.1","C0HDP4","Sytalpha","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9392,"FBgn0034588","9392.1","Q9W2L6","CG9394","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9393,"FBgn0033861","9393.1","A1Z9G4","CG12464","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9394,"FBgn0036096","9394.1","Q9VTB0","CG8003","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9395,"FBgn0041604","9395.1","Q7KUL1","dlp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9396,"FBgn0046793","9396.1","Q95U06","CG32236","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9397,"FBgn0032253","9397.1","Q29QV3","LManI","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9398,"FBgn0032880","9398.1","Q9VIK1","TM9SF2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9399,"FBgn0032600","9399.1","A8DZ09","BuGZ","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9400,"FBgn0039736","9400.1","Q9VAC2","CG7912","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9401,"FBgn0043010","9401.1","None","None","None",""
9402,"FBgn0259140","9402.1","Q9VTP0","CG42255","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9403,"FBgn0001986","9403.1","Q9Y134","Mtr4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9404,"FBgn0038127","9404.1","Q8T8S9","CG8476","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9405,"FBgn0027535","9405.1","None","None","None",""
9406,"FBgn0010435","9406.1","A0A0B4LGP3","emp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9407,"FBgn0037924","9407.1","Q9VGL0","CG14712","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9408,"FBgn0030984","9408.1","Q8SZV7","tgy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9409,"FBgn0028896","9409.1","Q9V3Z8","CG17329","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9410,"FBgn0039189","9410.1","Q9VC87","CG18528","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9411,"FBgn0020368","9411.1","None","None","None",""
9412,"FBgn0036232","9412.1","B3DN93","CG14125","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9413,"FBgn0029733","9413.1","Q9W4G1","CG6927","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9414,"FBgn0033988","9414.1","None","None","None",""
9415,"FBgn0030838","9415.1","Q9VX56","CG5445","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9416,"FBgn0037835","9416.1","Q9VGW5","CG14687","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9417,"FBgn0036374","9417.1","D2NUJ8","Spt20","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9418,"FBgn0053287","9418.1","B7Z095","CG33287","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9419,"FBgn0002592","9419.1","None","None","None",""
9420,"FBgn0010894","9420.1","Q8T047","sinu","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9421,"FBgn0020255","9421.1","A4V4A5","Ran","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9422,"FBgn0037240","9422.1","C4IXZ0","Cont","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9423,"FBgn0030605","9423.1","Q9VXZ0","ND-B18","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9424,"FBgn0037979","9424.1","Q32KE8","GCC185","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9425,"FBgn0038158","9425.1","Q9VFU3","CG14370","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9426,"FBgn0028662","9426.1","Q9VFE3","VhaPPA1-1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9427,"FBgn0032801","9427.1","Q9VIU6","CG10165","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9428,"FBgn0039386","9428.1","A0A0B4K763","CG5948","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9429,"FBgn0001147","9429.1","None","None","None",""
9430,"FBgn0039625","9430.1","Q86NU9","beta4GalNAcTB","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9431,"FBgn0024191","9431.1","X2J8R0","sip1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9432,"FBgn0052371","9432.1","Q6IDD3","CG32371","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9433,"FBgn0003950","9433.1","Q8MST7","unc","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9434,"FBgn0003141","9434.1","None","None","None",""
9435,"FBgn0000053","9435.1","F3YDH3","Gart","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9436,"FBgn0037569","9436.1","Q8MSF3","tex","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9437,"FBgn0002906","9437.1","Q95SC9","Blm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9438,"FBgn0031514","9438.1","Q8IQ02","OtopLb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9439,"FBgn0034436","9439.1","Q4U2G8","CG11961","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9440,"FBgn0010549","9440.1","A0A0B4KEG2","l(2)03659","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9441,"FBgn0030481","9441.1","A9YH55","CG1662","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9442,"FBgn0000179","9442.1","A8E6Q4","bi","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9443,"FBgn0036518","9443.1","B7Z058","RhoGAP71E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9444,"FBgn0022213","9444.1","None","None","None",""
9445,"FBgn0051719","9445.1","M9PCT9","RluA-1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9446,"FBgn0034500","9446.1","Q7K0F7","CG11200","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9447,"FBgn0039677","9447.1","Q4V545","ppk30","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9448,"FBgn0015657","9448.1","None","None","None",""
9449,"FBgn0037137","9449.1","M9MSM4","Nopp140","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9450,"FBgn0042102","9450.1","Q9I7L0","CG18745","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9451,"FBgn0053099","9451.1","Q86B83","CG33099","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9452,"FBgn0022708","9452.1","None","None","None",""
9453,"FBgn0030683","9453.1","Q9VXQ3","Mvd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9454,"FBgn0039486","9454.1","H1UU99","CAH9","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9455,"FBgn0037855","9455.1","A0A0B4JDC3","CG6621","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9456,"FBgn0035021","9456.1","None","None","None",""
9457,"FBgn0035086","9457.1","A0A0B4LGK6","CG12851","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9458,"FBgn0037396","9458.1","Q9VNK6","CG11459","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9459,"FBgn0030826","9459.1","Q9VX71","CG12995","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9460,"FBgn0037544","9460.1","Q9VHW5","CG11035","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9461,"FBgn0034413","9461.1","A1ZBG2","CG15115","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9462,"FBgn0037676","9462.1","Q7K326","CG8861","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9463,"FBgn0003129","9463.1","None","None","None",""
9464,"FBgn0034300","9464.1","A0A0B4KFU8","CG5098","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9465,"FBgn0035196","9465.1","Q8T3Y3","CG9129","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9466,"FBgn0038432","9466.1","Q6NP94","CG14883","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9467,"FBgn0013762","9467.1","None","None","None",""
9468,"FBgn0039630","9468.1","C0P8M2","CG11843","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9469,"FBgn0037236","9469.1","D3DMH0","Skp2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9470,"FBgn0054045","9470.1","A1ZBJ7","CG34045","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9471,"FBgn0032768","9471.1","Q5BHV9","CG17564","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9472,"FBgn0031910","9472.1","B1PGN5","CG15818","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9473,"FBgn0036742","9473.1","Q7K3N2","CG7497","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9474,"FBgn0030622","9474.1","Q9VXX2","CG9101","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9475,"FBgn0033832","9475.1","None","None","None",""
9476,"FBgn0004856","9476.1","M9PGQ6","Bx42","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9477,"FBgn0039861","9477.1","A0A0B4KI70","pasha","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9478,"FBgn0034182","9478.1","Q5U179","SmydA-7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9479,"FBgn0033310","9479.1","None","None","None",""
9480,"FBgn0035866","9480.1","Q2XYK6","Arl5","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9481,"FBgn0036052","9481.1","Q9VT59","CG10809","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9482,"FBgn0036821","9482.1","C4XVE5","CG3961","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9483,"FBgn0037028","9483.1","Q9VPA9","CG3618","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9484,"FBgn0013955","9484.1","None","None","None",""
9485,"FBgn0034412","9485.1","None","None","None",""
9486,"FBgn0026385","9486.1","None","None","None",""
9487,"FBgn0032072","9487.1","Q9VLH5","CG9483","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9488,"FBgn0050010","9488.1","A0A0B4KFH5","CG30010","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9489,"FBgn0028931","9489.1","Q0E8Q6","CG16863","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9490,"FBgn0050098","9490.1","Q4V636","CG30098","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9491,"FBgn0010258","9491.1","Q24024","Rbp4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9492,"FBgn0024509","9492.1","None","None","None",""
9493,"FBgn0030060","9493.1","Q9W3C3","CG2004","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9494,"FBgn0032371","9494.1","Q9VKF8","CG4983","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9495,"FBgn0030004","9495.1","None","None","None",""
9496,"FBgn0053340","9496.1","Q8IMW8","CG33340","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9497,"FBgn0063497","9497.1","A1ZB68","GstE3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9498,"FBgn0050159","9498.1","Q7K332","CG30159","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9499,"FBgn0035552","9499.1","F3YD96","CG11350","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9500,"FBgn0039033","9500.1","D7F9I7","Or94a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9501,"FBgn0020280","9501.1","A0A0B4LGL3","laf","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9502,"FBgn0035161","9502.1","Q9W0M9","CG13898","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9503,"FBgn0052830","9503.1","None","None","None",""
9504,"FBgn0032339","9504.1","None","None","None",""
9505,"FBgn0031824","9505.1","Q9VMC6","CG9547","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9506,"FBgn0031485","9506.1","Q9VQJ8","CG9643","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9507,"FBgn0002645","9507.1","A0A0B4KI71","Map205","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9508,"FBgn0027793","9508.1","Q9W591","CG14787","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9509,"FBgn0025633","9509.1","A0A3Q7YTX1","CG13366","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9510,"FBgn0035246","9510.1","Q9W0C3","CG13928","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9511,"FBgn0020270","9511.1","B6UX38","mre11","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9512,"FBgn0039183","9512.1","I1WYH0","Dis3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9513,"FBgn0037146","9513.1","Q9VNW6","CG7470","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9514,"FBgn0052407","9514.1","Q8T8U3","CG32407","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9515,"FBgn0037938","9515.1","None","None","None",""
9516,"FBgn0085326","9516.1","A8JQU5","CG34297","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9517,"FBgn0030610","9517.1","Q9VXY5","CG9065","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9518,"FBgn0026199","9518.1","Q9V4F4","myo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9519,"FBgn0036486","9519.1","None","None","None",""
9520,"FBgn0037874","9520.1","A0A126GUT1","Tctp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9521,"FBgn0038925","9521.1","Q9VD55","Cchl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9522,"FBgn0032244","9522.1","Q9VKW3","RfC3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9523,"FBgn0031020","9523.1","Q9VWI2","Naa15-16","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9524,"FBgn0044030","9524.1","A0JQ38","mRpS14","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9525,"FBgn0054010","9525.1","A2VEL1","Glyat","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9526,"FBgn0037356","9526.1","Q8IGI4","CG12170","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9527,"FBgn0051561","9527.1","Q8IPR4","Osi16","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9528,"FBgn0040778","9528.1","A1Z793","CG17977","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9529,"FBgn0030598","9529.1","M9WPY0","CG9503","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9530,"FBgn0030619","9530.1","None","None","None",""
9531,"FBgn0034844","9531.1","Q7YTY5","CG9861","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9532,"FBgn0050492","9532.1","None","None","None",""
9533,"FBgn0038593","9533.1","Q9VEA2","Vps39","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9534,"FBgn0035203","9534.1","Q8SXL6","CG9149","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9535,"FBgn0021944","9535.1","X2J9R2","Coprox","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9536,"FBgn0039086","9536.1","A0A0B4JCZ9","Ugt303B1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9537,"FBgn0034258","9537.1","A0A0B4LFL2","eIF3c","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9538,"FBgn0034876","9538.1","Q4V3S5","wmd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9539,"FBgn0051321","9539.1","Q8INF8","CG31321","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9540,"FBgn0004374","9540.1","B6UXE3","neb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9541,"FBgn0027562","9541.1","N0A138","CG10345","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9542,"FBgn0011655","9542.1","O61458","Med","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9543,"FBgn0037345","9543.1","B3LF70","Rev7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9544,"FBgn0038069","9544.1","D3DMW2","CG11608","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9545,"FBgn0034071","9545.1","Q7K4L9","CG8405","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9546,"FBgn0036596","9546.1","Q9VV20","CG13045","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9547,"FBgn0051115","9547.1","C7LA98","CG31115","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9548,"FBgn0261385","9548.1","Q8T0J3","scra","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9549,"FBgn0038796","9549.1","F3YDD7","eIF3g2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9550,"FBgn0036942","9550.1","Q9VW84","CG7328","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9551,"FBgn0000543","9551.1","None","None","None",""
9552,"FBgn0033442","9552.1","Q7JY31","CG1690","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9553,"FBgn0037655","9553.1","None","None","None",""
9554,"FBgn0032486","9554.1","Q9VK20","mRF1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9555,"FBgn0034504","9555.1","A1ZBT6","CG8929","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9556,"FBgn0035176","9556.1","B3DND4","CG13905","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9557,"FBgn0031253","9557.1","Q9VPP7","CG11885","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9558,"FBgn0036287","9558.1","A8JNS0","CG10663","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9559,"FBgn0036992","9559.1","Q961W1","Hpd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9560,"FBgn0033579","9560.1","Q7JVS8","CG13229","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9561,"FBgn0054034","9561.1","B3DNG2","CG34034","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9562,"FBgn0034366","9562.1","A1ZBA9","Atg7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9563,"FBgn0052707","9563.1","E1JJG4","APC4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9564,"FBgn0030399","9564.1","None","None","None",""
9565,"FBgn0052627","9565.1","None","None","None",""
9566,"FBgn0032846","9566.1","None","None","None",""
9567,"FBgn0037525","9567.1","A0A0B4KFF3","CG17816","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9568,"FBgn0260000","9568.1","Q9W5U9","CG17570","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9569,"FBgn0260440","9569.1","Q8IGV5","spdo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9570,"FBgn0015575","9570.1","Q24201","alpha-Est7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9571,"FBgn0027601","9571.1","Q9VXZ8","pdgy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9572,"FBgn0014466","9572.1","A8E6R9","Cp7Fc","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9573,"FBgn0261065","9573.1","None","None","None",""
9574,"FBgn0038996","9574.1","None","None","None",""
9575,"FBgn0002924","9575.1","A0A0B4LI25","ncd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9576,"FBgn0035839","9576.1","Q9VSD8","CG7550","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9577,"FBgn0038122","9577.1","C5WLQ2","CG8138","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9578,"FBgn0036121","9578.1","Q8T4C9","CG6310","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9579,"FBgn0053517","9579.1","D5A7N6","Dop2R","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9580,"FBgn0037486","9580.1","Q7KSZ3","CG14605","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9581,"FBgn0034769","9581.1","Q9W208","Obp58c","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9582,"FBgn0034278","9582.1","A1ZAZ6","CG14488","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9583,"FBgn0011823","9583.1","None","None","None",""
9584,"FBgn0083966","9584.1","Q0KI07","CG34130","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9585,"FBgn0004110","9585.1","B6IDS0","tin","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9586,"FBgn0037677","9586.1","D9PTT1","CG12951","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9587,"FBgn0026737","9587.1","None","None","None",""
9588,"FBgn0026056","9588.1","A0A0B4KHU1","Rlip","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9589,"FBgn0003209","9589.1","Q8MT71","raw","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9590,"FBgn0035792","9590.1","C9QNY0","CG7548","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9591,"FBgn0000500","9591.1","None","None","None",""
9592,"FBgn0023550","9592.1","O46038","FarO","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9593,"FBgn0013953","9593.1","Q9U6Q2","Esp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9594,"FBgn0025835","9594.1","A8JUS7","CG17707","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9595,"FBgn0035967","9595.1","None","None","None",""
9596,"FBgn0036760","9596.1","Q8T0U0","CG5567","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9597,"FBgn0036240","9597.1","M9PC87","CG6928","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9598,"FBgn0003429","9598.1","A0A0B4KGV3","slo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9599,"FBgn0024555","9599.1","A0A0C4DHE6","flfl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9600,"FBgn0051694","9600.1","Q9VQI5","CG31694","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9601,"FBgn0024364","9601.1","O46307","CG11417","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9602,"FBgn0032546","9602.1","None","None","None",""
9603,"FBgn0052595","9603.1","None","None","None",""
9604,"FBgn0003882","9604.1","None","None","None",""
9605,"FBgn0051697","9605.1","Q8INW1","CG31697","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9606,"FBgn0025457","9606.1","O76523","Bub3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9607,"FBgn0037781","9607.1","A0A0B4LH34","Fancl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9608,"FBgn0011668","9608.1","A0A1B2AJ63","Mst57Da","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9609,"FBgn0029795","9609.1","Q4V5E5","CG15773","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9610,"FBgn0031216","9610.1","Q9VPI9","Zir","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9611,"FBgn0025381","9611.1","None","None","None",""
9612,"FBgn0031390","9612.1","E2QCS8","tho2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9613,"FBgn0013983","9613.1","None","None","None",""
9614,"FBgn0005633","9614.1","M9PD14","fln","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9615,"FBgn0038974","9615.1","Q8MRU8","CG5377","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9616,"FBgn0032311","9616.1","D3DMV4","CG12517","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9617,"FBgn0039007","9617.1","A0A1B2AKX3","CCAP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9618,"FBgn0028686","9618.1","E1UIA5","Rpt3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9619,"FBgn0010551","9619.1","A8DYI6","Phb2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9620,"FBgn0053514","9620.1","Q6NLM7","CG33514","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
